StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q5,Q62_First Click,Q62_Last Click,Q62_Page Submit,Q62_Click Count,va_f_1,va_c_f_1,Q13_First Click,Q13_Last Click,Q13_Page Submit,Q13_Click Count,gm_f_1,gm_c_f_1,Q63_First Click,Q63_Last Click,Q63_Page Submit,Q63_Click Count,ab_f_1,ab_c_f_1,Q65_First Click,Q65_Last Click,Q65_Page Submit,Q65_Click Count,pb_f_1,pb_c_f_1,Q64_First Click,Q64_Last Click,Q64_Page Submit,Q64_Click Count,sa_f_1,sa_c_f_1,Q67_First Click,Q67_Last Click,Q67_Page Submit,Q67_Click Count,br_f_1,br_c_f_1,Q66_First Click,Q66_Last Click,Q66_Page Submit,Q66_Click Count,su_f_1,su_c_f_1,Q68_First Click,Q68_Last Click,Q68_Page Submit,Q68_Click Count,su_n_1,su_c_n_1,Q69_First Click,Q69_Last Click,Q69_Page Submit,Q69_Click Count,ab_n_1,ab_c_n_1,Q70_First Click,Q70_Last Click,Q70_Page Submit,Q70_Click Count,va_n_1,va_c_n_1,Q71_First Click,Q71_Last Click,Q71_Page Submit,Q71_Click Count,gm_n_1,gm_c_n_1,Q72_First Click,Q72_Last Click,Q72_Page Submit,Q72_Click Count,sa_n_1,sa_c_n_1,Q73_First Click,Q73_Last Click,Q73_Page Submit,Q73_Click Count,br_n_1,br_c_n_1,Q74_First Click,Q74_Last Click,Q74_Page Submit,Q74_Click Count,pb_n_1,pb_c_n_1,gender,age,religion,education,politics_1,politics_2,Q79,PROLIFIC_PID,STUDY_ID
2021-08-08 17:10:34,2021-08-08 17:13:42,0,94.1.232.64,100,187,1,2021-08-08 17:13:42,R_2YrWZYkqH8N8qIj,,,,,50.8231048583984375,-3.2086944580078125,anonymous,EN-GB,1,6.323,9.075,9.923,3,34,63,5.98,8.739,9.815,2,68,33,2.704,12.623,13.817,4,15,5,12.554,14.998,15.011,2,74,70,10.933,12.671,13.798,2,51,3,4.388,6.259,7.276,2,0,72,7.497,9.134,10.231,2,61,20,9.317,11.188,11.984,2,69,41,6.798,10.079,11.251,2,51,7,6.557,8.89,9.782,2,51,36,4.802,6.337,7.273,2,35,62,7.836,9.677,10.541,2,0,72,0,0,0,0,,,11.897,14.429,15.116,2,83,71,1,42,2,4,5,6,5ded4aa2caeb6041ea113abe,5ded4aa2caeb6041ea113abe,610fa0817bba062b1fb158c5
2021-08-08 17:10:23,2021-08-08 17:13:42,0,176.24.58.255,100,199,1,2021-08-08 17:13:43,R_2X7NeC3nVDVRm7a,,,,,51.5850067138671875,0.058502197265625,anonymous,EN-GB,1,4.753,9.988,10.737,4,18,83,4.248,5.911,8.43,2,,28,8.882,11.273,11.978,3,100,68,11.456,13.345,15.01,3,81,64,5.823,7.501,9.153,3,100,100,3.801,7.184,8.37,4,0,100,10.948,13.655,15.009,4,59,43,5.411,12.759,14.27,4,100,100,6.742,8.597,9.621,2,33,70,6.217,8.681,10.072,3,0,100,5.017,6.789,7.622,3,,39,5.486,7.648,9.342,3,30,63,8.547,11.186,13.122,3,0,100,6.509,13.159,15.011,5,81,67,1,28,1,4,1,1,5e8d24047fba8f0ed42975b5,5e8d24047fba8f0ed42975b5,610fa2dc06d18e9f8a5da6e9
2021-08-08 17:09:14,2021-08-08 17:13:43,0,80.189.35.119,100,268,1,2021-08-08 17:13:43,R_2WGOW49PHe3AlHH,,,,,53.68359375,-1.9322967529296875,anonymous,EN-GB,1,5.806,7.454,15.009,2,32,69,5.089,7.519,15.11,2,33,68,8.166,9.513,15.107,2,51,51,11.601,14.356,15.107,2,27,51,7.741,9.831,15.107,2,51,51,5.201,7.04,15.008,2,51,51,8.79,10.343,15.107,2,51,51,5.185,11.673,15.008,3,51,50,6.157,7.971,15.107,2,33,51,8.594,12.168,15.109,2,63,72,6.168,7.858,15.108,2,68,51,8.459,10.747,15.107,2,0,100,6.861,9.18,15.007,2,67,66,11.02,13.49,15.107,2,75,77,1,48,1,3,5,5,5de20dc9db46652509d085b8,5de20dc9db46652509d085b8,610fa0817bba062b1fb158c5
2021-08-08 17:10:40,2021-08-08 17:14:11,0,94.192.115.52,100,210,1,2021-08-08 17:14:11,R_1JRTOEakBG4yT8q,,,,,50.798797607421875,-1.0944061279296875,anonymous,EN-GB,1,4.549,6.413,7.131,3,30,84,4.132,7.292,8.097,2,39,36,2.488,11.324,12.655,8,67,19,4.967,10.668,10.952,7,83,81,1.524,11.058,11.934,9,73,65,2.708,9.973,11.087,14,84,76,9.088,13.29,14.027,3,33,71,10.594,12.785,13.598,2,100,85,0.278,6.317,7.156,8,38,60,3.712,8.161,10.075,7,79,80,2.379,7.767,8.915,5,61,59,6.255,9.756,10.725,4,68,65,1.382,10.461,11.379,9,68,40,2.285,15.008,15.009,13,75,79,1,34,1,5,2,5,60fb06552c45341b3369524a,60fb06552c45341b3369524a,610fa2dc06d18e9f8a5da6e9
2021-08-08 17:10:24,2021-08-08 17:14:10,0,92.0.184.91,100,226,1,2021-08-08 17:14:12,R_2fizl1A3QYfFxHc,,,,,51.329498291015625,0.5780029296875,anonymous,EN-GB,1,9.116,11.355,12.351,3,0,100,0.096,8.734,9.617,4,100,100,2.869,3.728,4.855,2,32,26,6.679,10.88,11.62,4,100,100,5.833,11.585,12.617,5,6,100,5.184,7.888,9.909,4,64,100,7.08,9.667,10.632,4,84,96,7.512,13.492,16.536,6,35,19,4.528,9.527,9.934,6,37,100,5.683,9.002,14.559,3,3,95,4.232,5.157,5.871,2,0,100,8.675,12,15.062,3,16,91,7.219,11.898,12.441,6,41,99,11.821,14.747,15.009,3,100,100,1,27,2,4,5,5,605550528c7805a02353722e,605550528c7805a02353722e,610fa0817bba062b1fb158c5
2021-08-08 17:11:23,2021-08-08 17:14:21,0,194.207.253.78,100,178,1,2021-08-08 17:14:21,R_2VOcyVuIwGJ2ERM,,,,,53.7606048583984375,-0.3733978271484375,anonymous,EN-GB,1,4.5,6.755,7.469,2,35,90,4.187,7.037,8.126,2,61,69,4.653,6.433,7.183,2,28,70,7.836,10.348,12.101,2,86,90,7.772,12.838,14.083,3,93,89,3.688,5.66,6.605,2,29,71,5.981,7.588,9.121,2,58,69,6.21,8.388,10.416,2,68,86,3.763,10.037,11.309,3,50,100,4.979,7.538,8.503,2,68,70,3.912,6.419,7.212,2,49,68,5.551,7.529,8.974,2,68,71,4.545,7.071,7.76,2,0,99,8.2,10.625,12.223,2,53,66,2,48,1,2,2,2,5cecdd0c04103500016a839d,5cecdd0c04103500016a839d,610fa2dc06d18e9f8a5da6e9
2021-08-08 17:10:51,2021-08-08 17:14:26,0,86.140.102.121,100,214,1,2021-08-08 17:14:26,R_RWVnqUBzMOfMFJT,,,,,51.6855010986328125,-3.2371063232421875,anonymous,EN-GB,1,7.633,11.244,11.685,2,0,92,6.503,8.533,8.998,3,83,83,7.284,9.001,9.724,2,51,0,11.67,12.663,13.137,2,100,100,11.451,14.63,15.006,2,70,70,5.332,8.115,10.06,2,33,17,8.8,10.328,11.302,3,33,74,10.464,11.682,12.193,2,100,83,6.374,8.285,8.771,2,68,59,6.342,7.763,8.29,2,32,69,6.224,7.571,7.847,3,18,78,6.638,12.477,13.171,4,32,16,3.4,7.87,8.304,2,0,69,11.263,13.798,14.161,2,100,100,2,30,1,2,4,4,5d9ce7004c63af0016e58b8e,5d9ce7004c63af0016e58b8e,610fa2dc06d18e9f8a5da6e9
2021-08-08 17:11:52,2021-08-08 17:14:29,0,86.132.146.231,100,157,1,2021-08-08 17:14:30,R_1fkrghBym4Qlb2w,,,,,51.810699462890625,-1.64239501953125,anonymous,EN-GB,1,4.046,5.332,6.282,2,0,100,4.608,6.034,6.702,2,85,74,5.453,7.088,7.622,2,72,0,6.69,8.622,11.294,2,89,71,7.317,8.457,9.125,2,62,61,5.327,6.619,7.3,2,33,68,5.319,6.7,7.563,2,34,68,6.61,8.83,9.681,2,97,90,3.855,8.945,11.816,3,4,96,6.701,8.133,8.777,2,8,85,6.47,8.569,8.99,3,0,72,9.976,11.656,12.31,2,33,32,4.579,10.655,13.635,3,68,33,7.631,8.554,9.287,2,7,71,2,,1,4,2,3,5ef1180334472c1dbf284416,5ef1180334472c1dbf284416,610fa2dc06d18e9f8a5da6e9
2021-08-08 17:11:13,2021-08-08 17:14:31,0,88.97.25.174,100,198,1,2021-08-08 17:14:32,R_yL0G18Zib1y1SRb,,,,,53.677093505859375,-1.920806884765625,anonymous,EN-GB,1,3.604,6.015,6.822,2,0,100,5.403,9.175,9.977,2,50,66,7.326,9.876,10.892,2,66,0,10.277,14.157,15.008,4,100,68,8.246,11.081,11.928,2,33,83,4.125,7.311,8.241,2,67,33,0.061,13.442,14.136,3,50,82,7.687,12.758,13.612,2,100,85,3.692,6.812,7.331,3,99,87,3.716,8.224,9.07,4,0,100,4.525,7.22,8.237,2,34,68,6.993,11.968,13.437,3,33,67,4.225,6.154,7.551,2,66,68,12.265,14.391,15.01,3,51,51,1,31,1,4,1,1,6106ed048e377ea870710a26,6106ed048e377ea870710a26,610fa2dc06d18e9f8a5da6e9
2021-08-08 17:11:15,2021-08-08 17:14:33,0,2.28.159.60,100,197,1,2021-08-08 17:14:33,R_325gqU70Az9FM6Q,,,,,51.52679443359375,-0.1869964599609375,anonymous,EN-GB,1,3.443,8.25,9.168,4,0,100,2.575,7.221,8.625,8,68,61,6.19,10.142,10.882,3,18,91,3.756,11.681,12.801,3,68,66,6.574,8.418,9.211,2,31,100,5.748,9.539,10.891,2,9,95,5.218,13.964,14.39,6,63,100,4.196,8.158,9.453,4,100,100,4.746,6.874,7.807,3,71,68,5.931,7.35,8.393,2,16,76,5.496,8.374,9.574,2,29,23,4.995,7.481,8.497,3,12,95,5.352,8.566,9.409,3,0,100,9.519,11.793,12.913,2,22,91,2,18,2,2,2,1,610437d611b18ed805f0b09c,610437d611b18ed805f0b09c,610fa2dc06d18e9f8a5da6e9
2021-08-08 17:10:55,2021-08-08 17:14:56,0,80.47.115.171,100,240,1,2021-08-08 17:14:56,R_2X5VkE8C2H0OeSh,,,,,51.4402008056640625,-0.0258941650390625,anonymous,EN-GB,1,5.187,8.595,9.55,3,0,96,0.35,9.693,10.782,3,84,87,7.368,9.912,10.933,2,68,36,10.984,12.966,14.13,3,58,82,8.803,11.595,12.33,3,11,61,6.948,9.95,10.646,3,33,100,0,0,0,0,,,10.927,13.329,14.2,2,91,86,7.935,14.569,15.008,3,33,70,8.831,10.642,11.715,2,83,71,5.881,10.656,11.833,3,15,87,0,0,15.01,0,51,,0.46,9.017,10.137,3,0,100,10.997,10.997,15.009,1,4,95,2,20,4,2,2,2,5ec80766778e080d25faf17e,5ec80766778e080d25faf17e,610fa2dc06d18e9f8a5da6e9
2021-08-08 17:09:22,2021-08-08 17:15:03,0,86.156.193.220,100,341,1,2021-08-08 17:15:03,R_2zu8bN8cf48yBE9,,,,,54.5897979736328125,-5.6864013671875,anonymous,EN-GB,1,6.302,9.036,10.53,2,2,100,5.177,6.889,7.487,2,33,68,8.844,10.156,10.85,2,31,0,8.21,10.374,10.98,2,100,100,7.485,10.471,11.421,2,64,67,7.852,11.31,11.768,2,1,96,9.371,10.959,11.685,2,7,68,7.165,12.387,13.089,5,83,96,4.767,8.203,9.666,2,100,100,9.169,11.365,12.137,2,66,59,4.295,5.839,6.505,2,67,70,11.253,12.823,13.514,2,67,67,8.169,9.919,10.609,2,40,59,11.674,13.972,14.676,3,79,68,1,30,1,3,3,3,5e152c33814bbab3e0eb7371,5e152c33814bbab3e0eb7371,610fa2dc06d18e9f8a5da6e9
2021-08-08 17:12:09,2021-08-08 17:15:26,0,81.170.34.101,100,197,1,2021-08-08 17:15:26,R_3qvXgfOEiXqo8AJ,,,,,55.83929443359375,-4.2891998291015625,anonymous,EN-GB,1,5.676,8.336,8.969,5,12,86,3.387,6.33,6.975,3,92,84,8.511,12.675,13.255,3,90,42,0.004,13.163,13.964,5,61,68,7.64,10.899,11.533,3,93,94,7.353,8.653,9.386,4,35,69,10.998,12.921,15.107,3,37,59,9.437,14.7,15.008,3,67,45,7.144,11.124,12.072,6,18,84,7.571,8.834,9.498,4,18,69,4.384,10.943,11.53,3,0,93,8.041,9.024,10.183,3,100,91,4.798,7.992,8.663,3,33,68,8.746,14.046,14.592,4,0,93,1,20,1,3,2,3,603e257065fbaae107287bf7,603e257065fbaae107287bf7,610fa2dc06d18e9f8a5da6e9
2021-08-08 17:10:31,2021-08-08 17:15:50,0,92.3.111.133,100,319,1,2021-08-08 17:15:51,R_3nH73qmGzSpbNZa,,,,,51.73370361328125,-4.1071014404296875,anonymous,EN-GB,1,0.23,10.422,11.246,4,14,73,6.24,10.352,11.771,2,55,29,6.777,14.531,15.01,5,43,18,8.566,11.112,11.861,2,100,78,0.217,13.547,14.416,3,65,35,5.461,8.322,9.044,2,0,100,7.95,10.931,11.814,2,59,43,7.702,13.263,14.031,4,100,84,9.088,13.481,14.336,3,40,15,6.922,9.682,10.514,2,68,67,8.483,12.013,13.34,2,40,18,6.269,8.588,9.388,2,2,80,5,7.016,7.892,2,0,100,0,0,15.014,0,56,,2,43,1,4,3,4,5ef6feae9489ba3fa26d0f67,5ef6feae9489ba3fa26d0f67,610fa2dc06d18e9f8a5da6e9
2021-08-08 17:12:56,2021-08-08 17:16:13,0,2.31.215.255,100,197,1,2021-08-08 17:16:14,R_xusQj5qlfCO1YwF,,,,,54.833404541015625,-1.626800537109375,anonymous,EN-GB,1,0,0,0.904,0,,,3.291,6.139,7.426,5,34,34,6.353,10.184,12.137,4,68,19,8.661,11.827,13.468,3,76,100,8.092,10.333,12.166,2,51,0,6.806,9.009,10.009,2,67,2,8.394,11.796,13.699,3,61,23,5.484,8.71,9.592,4,100,100,9.914,11.885,13.024,2,51,0,7.709,11.438,12.255,5,69,78,4.766,6.946,8.078,2,67,15,6.92,9.593,10.73,3,100,100,2.649,6.946,8.083,5,0,100,9.827,11.909,13.175,2,0,95,1,18,4,3,1,2,5ff5b2c2752c6b04be6e0ef1,5ff5b2c2752c6b04be6e0ef1,610fa2dc06d18e9f8a5da6e9
2021-08-08 17:12:24,2021-08-08 17:16:38,0,31.49.40.23,100,254,1,2021-08-08 17:16:38,R_12EELnkucseFWHU,,,,,52.061798095703125,1.156005859375,anonymous,EN-GB,1,11.859,11.859,15.013,1,51,,4.502,9.551,11.045,2,68,90,9.688,12.623,15.013,2,17,83,10.147,10.147,15.014,1,84,,10.014,14.084,14.891,2,33,95,4.461,10.213,11.083,3,32,70,8.92,14.342,15.113,3,19,90,9.454,11.758,15.015,2,100,75,0.53,9.25,10.48,3,95,97,8.956,12.028,15.122,2,34,75,0.322,10.731,11.579,4,34,75,5.7,7.579,8.912,2,0,100,14.065,14.065,15.013,1,66,,0.326,13.865,15.113,3,100,91,2,45,5,5,4,5,60886f033e4f5c214da0c898,60886f033e4f5c214da0c898,610fa0817bba062b1fb158c5
2021-08-08 17:14:52,2021-08-08 17:16:57,0,90.219.154.184,100,125,1,2021-08-08 17:16:57,R_DNM66mD8vNG9kSl,,,,,54.557098388671875,-3.590301513671875,anonymous,EN-GB,1,5.373,6.237,6.987,2,10,100,2.482,4.482,5.296,3,50,50,7.377,12.328,12.887,4,72,87,5.804,14.18,14.587,5,71,80,4.633,7.761,8.318,5,82,82,1.894,5.958,6.398,7,0,87,6.141,7.382,8.892,2,29,83,3.244,4.348,4.915,2,100,100,2.938,4.354,5.415,2,16,88,3.797,5.132,5.834,2,50,81,3.439,5.614,6.333,3,64,52,4.663,6.231,6.781,2,78,79,4.159,5.399,5.653,3,16,89,7.451,9.347,9.665,3,8,84,2,30,1,4,1,1,598db13b9d487e0001ac35ad,598db13b9d487e0001ac35ad,610fa2dc06d18e9f8a5da6e9
2021-08-08 17:15:03,2021-08-08 17:17:10,0,109.145.54.8,100,126,1,2021-08-08 17:17:11,R_3PzSiZEFNIHpVBs,,,,,51.58770751953125,0.078399658203125,anonymous,EN-GB,1,6.77,8.382,9.167,2,17,89,1.432,2.522,3.004,2,100,100,6.519,9.048,9.747,3,66,25,2.059,6.193,7.3,4,74,62,4.335,6.804,7.454,3,85,36,3.886,6.543,6.911,3,100,100,3.315,4.432,4.991,2,33,70,3.815,5.044,5.845,2,100,100,7.875,11.071,11.631,4,37,65,1.831,4.449,5.268,4,34,67,2.352,3.827,4.311,2,0,100,0,0,15.006,0,,,2.813,3.917,4.694,2,100,100,1.87,6.65,7.734,8,49,52,1,22,2,5,2,3,5f0a20a203b5db2ec85343fe,5f0a20a203b5db2ec85343fe,610fa2dc06d18e9f8a5da6e9
2021-08-08 17:15:32,2021-08-08 17:17:26,0,82.0.45.41,100,113,1,2021-08-08 17:17:26,R_2EFX9moit7WEoLF,,,,,51.65240478515625,-0.27520751953125,anonymous,EN-GB,1,2.6,3.408,3.854,2,6,81,4.975,6.735,12.493,2,73,83,3.341,4.197,4.713,2,66,39,4.548,9.317,9.786,5,25,86,2.627,5.074,5.327,4,39,39,2.64,4.177,4.557,4,30,84,5.154,6.002,6.488,3,73,59,3.284,5.916,6.553,5,71,43,2.233,2.865,3.341,2,90,97,3.605,4.598,5.058,3,39,70,3.152,8.034,8.461,4,23,75,2.23,4.67,4.909,4,22,44,3.635,4.26,4.744,2,15,96,6.496,9.015,9.597,4,33,76,1,20,5,3,6,6,5dc6a4036a24b54b39a1474c,5dc6a4036a24b54b39a1474c,610fa0817bba062b1fb158c5
2021-08-08 17:14:23,2021-08-08 17:18:04,0,92.5.105.176,100,221,1,2021-08-08 17:18:04,R_d0tI00BT53myA93,,,,,55.96490478515625,-2.9456024169921875,anonymous,EN-GB,1,6.732,11.019,12.852,3,33,84,5.029,7.202,8.9,2,36,64,7.061,9.967,11.784,2,36,21,0.019,14.536,15.009,3,59,43,0.23,10.666,15.017,2,81,,5.958,8.278,10,2,0,99,0.286,14.921,15.117,4,43,45,7.627,10.795,12.142,2,94,94,5.721,9.427,11.49,2,34,76,5.556,7.722,9.991,2,67,69,4.681,6.522,8.334,2,93,93,7.457,9.786,11.35,2,71,74,4.889,7.857,9.152,2,0,100,9.354,9.354,15.116,1,14,,2,45,1,4,1,1,5e091e3c502213205663ebda,5e091e3c502213205663ebda,610fa2dc06d18e9f8a5da6e9
2021-08-08 17:14:11,2021-08-08 17:18:18,0,82.4.11.202,100,246,1,2021-08-08 17:18:19,R_1LcfAl2gFSzd8hJ,,,,,51.9044952392578125,-0.198394775390625,anonymous,EN-GB,1,6.425,8.275,9.064,2,6,91,7.085,9.324,10.425,2,69,14,6.685,10.438,12,2,75,4,7.136,12.663,13.617,5,69,70,3.551,13.16,13.827,5,77,76,9.601,11.447,12.164,2,86,99,4.138,9.755,15.01,2,0,,5.502,14.486,15.121,6,94,80,5.141,8.853,9.815,2,79,77,8.601,12.353,13.292,3,78,87,7.438,10.183,11.021,4,22,85,6.614,10.021,10.82,3,80,83,4.093,11.397,15.02,4,67,100,11.247,14.287,15.009,3,51,63,1,63,2,2,5,5,60f09a6d53cae34a8ac00838,60f09a6d53cae34a8ac00838,610fa0817bba062b1fb158c5
2021-08-08 17:14:41,2021-08-08 17:19:04,0,86.167.180.157,100,262,1,2021-08-08 17:19:04,R_3HIgDfPLr5vMjyz,,,,,54.6533966064453125,-5.6688995361328125,anonymous,EN-GB,1,7.72,10.564,12.354,3,24,21,0.078,9.115,14.393,3,86,100,7.679,9.534,11.627,2,29,39,7.827,10.276,11.392,2,77,86,8.886,10.832,12.945,2,70,90,4.924,7.191,9.112,2,36,7,6.502,8.799,10.317,4,76,98,7.738,10.108,12.441,3,29,20,4.351,6.445,7.61,2,100,100,4.801,7.068,8.194,2,70,77,9.27,9.27,15.008,1,31,,8.794,11.645,13.989,3,44,22,5.813,8.655,10.824,3,22,14,10.685,14.162,15.008,3,97,97,1,47,4,2,4,6,60954cc5945e7cd6e41ff078,60954cc5945e7cd6e41ff078,610fa0817bba062b1fb158c5
2021-08-08 17:15:58,2021-08-08 17:19:07,0,86.170.254.102,100,188,1,2021-08-08 17:19:07,R_eD6KxpDWRn5fMel,,,,,52.529693603515625,-1.8542938232421875,anonymous,EN-GB,1,4.37,7.09,7.639,2,33,86,7.085,8.221,8.985,2,41,52,5.598,8.759,9.363,3,100,73,6.859,9.387,10.048,3,92,85,5.269,6.7,7.554,2,68,54,3.748,5.109,5.84,2,32,57,7.686,8.838,9.707,2,58,55,9.978,12.282,12.943,2,100,68,5.114,8.266,9.007,3,11,72,6.155,8.204,8.808,2,32,69,3.778,5.011,5.79,2,33,60,7.142,9.974,11.051,2,100,86,4.259,7.459,8.248,2,32,70,11.028,13.14,14.104,3,78,54,1,32,1,3,2,3,5f8394cdd4459c14c000697e,5f8394cdd4459c14c000697e,610fa2dc06d18e9f8a5da6e9
2021-08-08 17:16:02,2021-08-08 17:19:13,0,86.24.90.48,100,191,1,2021-08-08 17:19:14,R_3pmwgycYvRHUCZb,,,,,51.5637969970703125,0.523193359375,anonymous,EN-GB,1,5.405,6.916,7.947,2,38,88,3.143,4.612,5.763,2,30,68,7.897,9.672,10.987,2,37,78,7.723,11.024,12.769,3,71,90,4.911,7.975,9.163,4,78,73,2.443,4.389,5.67,2,0,100,4.38,6.915,8.122,3,39,72,5.202,14.617,15.01,4,70,78,4.919,8.513,9.957,2,51,86,3.138,8.067,8.993,4,84,82,2.536,4.284,5.283,2,69,66,6.638,14.654,15.01,4,75,79,6.529,8.758,13.469,2,0,100,10.418,13.539,14.829,3,26,86,2,29,1,3,1,1,5f3a7e7b3a55e009ff81175e,5f3a7e7b3a55e009ff81175e,610fa2dc06d18e9f8a5da6e9
2021-08-08 17:15:17,2021-08-08 17:19:31,0,89.241.107.46,100,254,1,2021-08-08 17:19:32,R_2aabDhTNwOa1Vq6,,,,,51.64849853515625,-0.7801055908203125,anonymous,EN-GB,1,0,0,15.008,0,5,,6.315,8.022,15.013,2,88,72,0,0,15.013,0,,,10.728,13.602,15.007,3,78,67,8.043,9.218,15.011,2,97,71,8.552,10.016,15.012,2,0,100,9.502,12.075,15.115,2,34,5,8.231,13.794,15.116,3,79,67,6.59,12.702,15.017,3,87,76,8.026,9.571,15.118,2,95,75,4.974,6.928,15.009,2,33,66,8.404,10.004,15.117,2,51,51,5.589,7.162,7.884,2,0,100,13.296,14.538,15.008,2,35,10,1,64,1,4,5,6,610b0dae56012bc2f6e66183,610b0dae56012bc2f6e66183,610fa0817bba062b1fb158c5
2021-08-08 17:15:25,2021-08-08 17:19:42,0,82.132.237.115,100,256,1,2021-08-08 17:19:42,R_2rMVVz2NYImjaGI,,,,,52.5059967041015625,-1.8845977783203125,anonymous,EN-GB,1,6.201,14.035,14.835,11,31,70,2.477,7.134,7.896,6,39,45,3.266,8.554,9.438,7,37,13,2.971,15.002,15.122,14,89,80,4.191,14.343,15.019,10,44,44,3.493,7.162,7.703,6,35,63,5.502,11.325,12.225,9,33,74,3.198,11.408,12.351,8,85,81,1.357,12.534,13.927,11,58,61,2.618,7.74,8.354,8,72,58,4.72,14.492,15.019,11,63,64,2.745,10.994,11.555,7,62,58,1.823,12.606,13.591,12,38,63,0.054,14.388,15.015,12,73,43,2,34,2,5,3,3,61031d599d3fc41f00e7e6c0,61031d599d3fc41f00e7e6c0,610fa2dc06d18e9f8a5da6e9
2021-08-08 17:16:20,2021-08-08 17:19:59,0,84.68.177.255,100,219,1,2021-08-08 17:19:59,R_VLtypryeWxarlwR,,,,,51.502593994140625,-0.0659942626953125,anonymous,EN-GB,1,7.656,9.965,11.386,3,61,70,6.463,8.601,9.964,2,0,29,4.291,7.246,8.701,2,100,32,8.436,12.201,13.147,3,100,100,8.852,11.762,12.727,4,100,100,7.072,9.262,10.604,2,34,30,8.651,11.887,13.039,4,100,100,6.296,11.101,12.459,3,67,62,6.414,9.604,10.943,3,33,100,7.719,9.901,11.072,2,100,100,4.493,6.547,7.343,2,98,100,10.393,12.618,13.493,3,58,57,5.049,10.752,12.926,3,29,85,7.791,13.073,14.544,5,100,100,2,51,1,5,1,1,5d1a05e0628de0001966d713,5d1a05e0628de0001966d713,610fa2dc06d18e9f8a5da6e9
2021-08-08 17:17:16,2021-08-08 17:20:12,0,94.134.113.234,100,175,1,2021-08-08 17:20:12,R_3NwAANWoqFKW9BF,,,,,49.8874969482421875,8.644805908203125,anonymous,EN-GB,1,3.679,5.306,6.874,2,8,90,3.538,6.706,8.102,3,75,77,7.039,11.611,13.822,5,69,71,8.149,12.758,14.369,3,51,29,7.381,9.068,10.414,2,67,68,3.278,4.626,6.509,2,38,51,4.36,9.303,10.393,3,32,67,5.522,9.295,10.364,3,100,100,4.84,6.839,8.115,2,51,51,5.812,9.297,10.242,2,19,72,3.045,5.227,6.889,2,30,67,3.552,5.336,6.812,2,51,51,3.48,7.185,9.001,4,31,51,9.363,10.871,11.952,2,19,75,2,29,2,5,2,2,5e8651925ed99828468b758b,5e8651925ed99828468b758b,610fa2dc06d18e9f8a5da6e9
2021-08-08 17:16:00,2021-08-08 17:20:13,0,82.28.218.44,100,253,1,2021-08-08 17:20:13,R_2xAbmTxApX2TRME,,,,,51.58880615234375,-0.0247039794921875,anonymous,EN-GB,1,5.695,13.228,15.114,4,19,84,5.637,9.704,11.08,4,54,58,6.627,8.717,9.712,2,99,54,10.318,12.437,15.112,3,51,82,7.73,10.579,15.012,3,78,62,6.818,9.537,15.111,2,31,45,7.35,8.983,9.699,2,29,84,8.491,10.586,11.931,2,97,70,4.498,9.132,9.971,3,51,100,7.128,9.732,10.579,3,31,82,8.639,10.116,11.043,2,69,79,8.57,10.108,10.935,2,68,69,9.237,10.517,11.326,2,9,84,11.7,12.493,15.008,2,41,,2,20,1,3,2,2,610124b706b8e4bb588f7df1,610124b706b8e4bb588f7df1,610fa2dc06d18e9f8a5da6e9
2021-08-08 17:17:43,2021-08-08 17:21:10,0,81.111.111.148,100,207,1,2021-08-08 17:21:10,R_1jQbW8vvSWPOQHW,,,,,52.8079986572265625,-2.1118011474609375,anonymous,EN-GB,1,5.258,8.815,9.4,2,34,82,6.093,8.152,8.891,2,73,60,8.497,10.734,11.768,2,99,39,7.342,10.788,11.757,2,66,35,6.479,7.832,8.927,2,69,10,4.528,6.895,7.672,2,11,36,6.561,8.312,9.189,2,37,71,7.396,11.458,12.101,2,81,32,6.308,10.115,10.868,3,51,97,0,0,3.034,0,,,4.883,7.13,8.181,2,32,56,10.138,11.641,12.498,2,65,36,7.963,9.874,10.763,2,7,92,10.356,12.014,13.091,2,16,80,2,26,1,4,1,1,60dcf992cb217d7b8e8c368a,60dcf992cb217d7b8e8c368a,610fa2dc06d18e9f8a5da6e9
2021-08-08 17:18:27,2021-08-08 17:21:12,0,82.21.97.109,100,165,1,2021-08-08 17:21:13,R_8GoE3gZR7v5Jvfb,,,,,54.5395965576171875,-5.975006103515625,anonymous,EN-GB,1,5.296,9.369,10.37,4,0,99,3.151,4.965,5.337,3,100,81,9.352,11.162,11.785,2,68,15,1.984,10.513,12.584,6,89,79,9.409,11.413,12.082,3,40,31,3.521,4.725,5.371,2,71,56,8.287,12.272,15.115,3,28,40,3.852,7.442,7.855,2,100,94,2.92,8.247,8.57,7,3,98,2.963,4.084,4.473,2,0,87,2.968,5.055,5.415,3,0,91,9.163,12.31,13.39,3,34,27,9.262,12.601,13.098,6,63,44,9.592,14.358,15.11,4,30,77,1,26,1,4,1,2,5bc23fc683f9420001010af8,5bc23fc683f9420001010af8,610fa2dc06d18e9f8a5da6e9
