"","PROLIFIC_PID","key","resp","type","order","issue","gender","age","religion","education","politics_1","politics_2","RL","resp2","reflection_resp_O1","reflection_topic","reflection_time","explain","reflection_resp_O2"
"2158","5f0f44cc57b4760d3f185ea1","ab_c_n_1","71","Normative","Second-order","Abortion","2","21","1","3","1","3","Left",97,34,"GM Crops",46.364,"I think they aren't fit for human consumption as its not natural anymore. It's putting unnecessary chemicals in our crops which I don't think humans should eat.",68
"2159","5a8abde7f1408d000176a76c","ab_c_n_1","100","Normative","Second-order","Abortion","2","23","1","4","2","2","Left",100,24,"Animals in Research",46.618,"Although animal testing might help secure our understanding of biomedical advancements, it is often at the expense of innocent lives and while it can add confidence, it never secures our knowledge of how these things will work in an actual human body.",67
"2160","5ea081849dfb6204bf35dc3b","ab_c_n_1","100","Normative","Second-order","Abortion","1","20","1","3","4","6","Right",100,98,"Abortion",45.998,"I doubt the human baby is capable of experiencing anything until birth, and even if it did, I don't think this matters",20
"2161","60410080efa15b05a04f57a8","ab_c_n_1","69","Normative","Second-order","Abortion","2","24","1","5","1","2","Left",34,14,"Surrogacy",46.768,"I think people enter into surrogate relationships with a full knowledge of the expectations and outcomes. If surrogates decide to deliver another couple's baby freely then they are not being exploited.",33
"2162","5bdf2ed7ed3acf0001669442","ab_c_n_1","100","Normative","Second-order","Abortion","2","20","1","2","3","3","Left",100,95,"GM Crops",50.101,"Scientist have proven multiple times that they are safe. Genetically modified crops have saved millions of lives.",96
"2163","5eb9e9546dffac12320418e9","ab_c_n_1","71","Normative","Second-order","Abortion","1","21","2","3","1","2","Left",51,51,"Transgender Teen",62.458,"I believe it is a good middle ground. People would usually be old enough to make this decision by this age. And they will have had time to think about it.",67
"2164","5f02f1d7afde3746b6ce5117","ab_c_n_1","22","Normative","Second-order","Abortion","1","18","1","3","3","3","Left",33,32,"Surrogacy",47.113,"Surrogate mother is being paid for giving birth to the child, nothing exploitative appears to be happening in the given scenario",68
"2165","5cd2fa354cf69b0017a9b2f7","ab_c_n_1","64","Normative","Second-order","Abortion","1","21","4","3","4","2","Left",51,34,"Abortion",46.191,"I am not educated enough to present a valid opinion on the ethical implication of pain in fetal development. I also do not know when through the pregnancy cycle, does the fetus develop the ability to feel pain. I am very unsure and uneducated on this matter generally as I have not reached the point in my life where i would need to worry about it.",5
"2166","6042043e8399b51f696c5cda","ab_c_n_1","100","Normative","Second-order","Abortion","1","38","1","5","1","2","Left",100,67,"Surrogacy",88.523,"All financial speculation on a future outcome has inherent risk. Surrogate mothers are required to enter into an agreement in which they have to place a market value on an asset whose undying value is unknowable at the time of making the deal. Therefore, if the surrogate mothers actions are purely motivated by money or other external factors, I do believe there must be an element of manipulation at play.",33
"2167","6065bb8118f902f2d431232f","ab_c_n_1","100","Normative","Second-order","Abortion","2","29","2","5","3","3","Left",82,81,"Abortion",101.707,"I think the nervous system develops quite late in the pregnancy but I'm not sure and feel like I'd like to read some research around it.",66
"2168","5f14b19a2cd39e53d8a3744f","ab_c_n_1","100","Normative","Second-order","Abortion","1","18","6","3","6","6","Left",100,70,"Animals in Research",46.977,"testing on animals would be the lesser evil, it allows the progression of medicine",31
"2169","605712c3ceda02db657103a5","ab_c_n_1","36","Normative","Second-order","Abortion","2","36","1","4","2","3","Left",68,68,"Sexual Assistance",52.915,"I am not sure if the statement is true but based on if it was, there is no shame in sex work if the adult at work is a consenting adult who chooses to have this profession. If the person with a physical difficulty wants to do this, they should be able to. However, all adults should also have this option, not just those with a physical disability, if they so wish.",80
"2170","5f005df972f25115d50f5cd4","ab_c_n_1","92","Normative","Second-order","Abortion","2","53","4","4","2","2","Left",87,32,"GM Crops",55.354,"I don't feel that I have sufficient rigorously verified scientific information to support my opinion.  Therefore I responded to the issue with a somewhat instinctive perspective that I dislike the idea of what I consider to be human tampering with crops.  I guess it is the law of unintended consequences.",67
"2171","5f68fbe826b6ee0c63f25bf4","ab_c_n_1","90","Normative","Second-order","Abortion","2","22","1","4","2","3","Left",82,13,"Vaccines",55.11,"Serious side effects rare but not mild. Mild side effects common",79
"2172","5ff5dc177923980b4b8e651c","ab_c_n_1","92","Normative","Second-order","Abortion","2","22","1","4","1","2","Left",98,87,"Abortion",55.823,"I believe that fetuses feel begin to feel pain during the third trimester as the majority of the nervous system is fully developed by time the fetus has reached this stage and the frontal cortex becomes active at 24 weeks which means the fetus should start to feel pain during that time.",81
"2173","5ba53688bf3b9d000152127c","ab_c_n_1","91","Normative","Second-order","Abortion","2","22","1","2","2","3","Left",87,3,"Vaccines",47.634,"Modern day vaccines are shown to have little side effects, for example the Astra Zeneca vaccine has caused very minimal effects compared to the millions of those vaccinated.",94
"2174","5ff47c8b173bfb6779d53168","ab_c_n_1","69","Normative","Second-order","Abortion","2","19","1","3","4","6","Right",75,6,"Vaccines",50.173,"I know the rules and regulations are strict and that due to how detrimental lawsuits can be if the vaccines were bad I know companies test them thoroughly before administering",94
"2175","5f54d773db942e04c25b1d35","ab_c_n_1","100","Normative","Second-order","Abortion","1","32","1","3","2","2","Left",68,0,"Animals in Research",290,"Animal testing is not necessary as it is a cowards way of testing products with an object that cannot defend itself from harm",100
"2176","602a51d7cfb3130009967bc7","ab_c_n_1","38","Normative","Second-order","Abortion","1","31","1","5","3","3","Left",49,67,"GM Crops",50.632,"My understanding is that they generally are fit for consumption, but I'd like to research this further. There is also the element that I think this is more developed in the USA, where there are lower food welfare standards than we currently have in the UK or the EU has.",34
"2177","5d5ad205a69ee60001437cdd","ab_c_n_1","68","Normative","Second-order","Abortion","2","35","1","5","3","3","Left",66,67,"Animals in Research",47.541,"It’s crucial to test the safety of products before human use and I don’t like it’s done on animals but I am unsure of what alternatives are available",22
"2178","5d95efcc3183100016f69034","ab_c_n_1","100","Normative","Second-order","Abortion","2","36","2","3","4","4","Left",88,40,"Animals in Research",48.14,"I believe that there could be another way to test products for human use other than by using animals.",75
"2179","5d3b523833b8940018258adb","ab_c_n_1","94","Normative","Second-order","Abortion","2","39","1","4","3","3","Left",93,61,"Sexual Assistance",75.166,"I think it is a bit of a blanket statement as disabilities and special needs can encompass many things. I think the option of paid help could really help those that wanted it, particularly if they are trained in the needs of the person. However I think are people that would see the need for help and the type of helps might make their situation worse I.e shame, embarrassment, affordability .",76
