StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q5,ab_f_ref_1,su_f_ref_1,va_f_ref_1,gm_f_ref_1,sa_f_ref_1,br_f_ref_1,pb_f_ref_1,c_ref_1,Q75_First Click,Q75_Last Click,Q75_Page Submit,Q75_Click Count,explain,Q82_First Click,Q82_Last Click,Q82_Page Submit,Q82_Click Count,ab_f_1,ab_c_f_1,Q94_First Click,Q94_Last Click,Q94_Page Submit,Q94_Click Count,su_f_1,su_c_f_1,Q93_First Click,Q93_Last Click,Q93_Page Submit,Q93_Click Count,va_f_1,va_c_f_1,Q92_First Click,Q92_Last Click,Q92_Page Submit,Q92_Click Count,gm_f_1,gm_c_f_1,Q91_First Click,Q91_Last Click,Q91_Page Submit,Q91_Click Count,sa_f_1,sa_c_f_1,Q90_First Click,Q90_Last Click,Q90_Page Submit,Q90_Click Count,br_f_1,br_c_f_1,Q89_First Click,Q89_Last Click,Q89_Page Submit,Q89_Click Count,pb_f_1,pb_c_f_1,Q88_First Click,Q88_Last Click,Q88_Page Submit,Q88_Click Count,su_n_1,su_c_n_1,Q87_First Click,Q87_Last Click,Q87_Page Submit,Q87_Click Count,ab_n_1,ab_c_n_1,Q86_First Click,Q86_Last Click,Q86_Page Submit,Q86_Click Count,va_n_1,va_c_n_1,Q81_First Click,Q81_Last Click,Q81_Page Submit,Q81_Click Count,gm_n_1,gm_c_n_1,Q85_First Click,Q85_Last Click,Q85_Page Submit,Q85_Click Count,sa_n_1,sa_c_n_1,Q84_First Click,Q84_Last Click,Q84_Page Submit,Q84_Click Count,br_n_1,br_c_n_1,Q83_First Click,Q83_Last Click,Q83_Page Submit,Q83_Click Count,pb_n_1,pb_c_n_1,Q79,PROLIFIC_PID,STUDY_ID,default,issue
2021-08-16 11:35:11,2021-08-16 11:44:51,0,82.152.157.183,100,580,1,2021-08-16 11:44:51,R_2WNNdnGpQzgOSFH,,,,,52.460601806640625,-1.923797607421875,anonymous,EN-GB,1,,,,78,,,,100,23.163,30.798,60.188,3,"Whilst i feel that GM food may trigger certain things like allergic reactions in those succeptible, with an ever growing population new solutions to food supply need to be found.  Billions are invested and thousands of scientists work in the research and development of GM food to make it as safe as possible, i have very little personal concern on the subject.",5.375,7.396,15.108,2,100,76,0.353,9.63,15.008,4,23,90,4.669,7.499,8,4,6,100,9.081,10.587,15.009,2,85,82,0.036,10.788,15.108,3,29,90,5.394,10.257,10.951,2,84,69,13.709,13.709,15.117,1,82,55,5.706,7.018,15.006,2,100,100,4.787,13.661,15.007,4,33,0,4.707,7.555,9.128,2,67,75,3.527,8.009,9.697,3,0,100,9.284,12.403,15.11,2,58,32,5.122,11.325,15.014,3,15,83,14.835,14.835,15.007,1,13,,6102b9d04b46de930a9cce0a,6102b9d04b46de930a9cce0a,611666eb61bb33529fc1877d,fact,gm
2021-08-16 11:44:27,2021-08-16 11:49:15,0,94.194.69.58,100,287,1,2021-08-16 11:49:15,R_1OHtt0zhkzX5bzY,,,,,51.1278076171875,-3.0001068115234375,anonymous,EN-GB,1,,,,67,,,,33,6.002,32.953,46.857,4,"As far as I know, genetically modified crops are not dangerous to humans, therefore I do not feel they are unfit for consumption. This is however a topic that I do not know much about and am not confident in my response.",5.831,11.603,15.121,2,34,8,1.388,7.456,8.769,3,58,45,4.311,5.76,6.78,2,31,68,8.793,10.391,11.75,2,67,32,9.593,9.593,15.013,1,57,,5.217,10.461,12.004,4,0,70,4.808,7.881,11.016,3,75,60,6.5,8.068,9.444,2,44,38,3.4,6.249,7.458,2,31,70,5.264,8.443,9.858,2,50,38,3.582,5.378,6.721,2,17,29,5.236,7.422,9.488,3,5,35,3.585,4.91,6.26,2,26,39,6.604,9.23,11.437,3,39,29,5d541da64e414700158b1f72,5d541da64e414700158b1f72,611666eb61bb33529fc1877d,fact,gm
2021-08-16 11:43:09,2021-08-16 11:49:37,0,86.142.3.233,100,387,1,2021-08-16 11:49:37,R_3HUnob6fQ2t8TEB,,,,,53.55340576171875,-3.06719970703125,anonymous,EN-GB,1,0,,,,,,,67,18.753,48.766,51.27,13,"I believe that by its very definition, life begins and some sort of pain must be felt at conception. If life grows from conception as it obviously does, life and pain must be felt conception.",6.491,10.648,12.15,5,0,100,9.116,10.228,10.845,2,,68,4.984,7.894,8.642,3,72,79,6.014,10.149,10.819,3,11,91,8.068,11.81,12.396,4,73,90,4.49,8.823,9.499,5,0,100,0,0,15.018,0,,,6.332,13.527,14.156,6,70,78,5.075,6.8,7.401,2,100,100,5.501,7.864,8.629,3,100,100,5.352,7.453,8.283,2,87,91,8.807,13.226,15.111,3,0,50,2.645,4.457,5.248,2,,93,8.151,11.383,11.984,4,100,100,604cf09db81a4a37dd6a2814,604cf09db81a4a37dd6a2814,611666eb61bb33529fc1877d,fact,ab
2021-08-16 11:45:16,2021-08-16 11:50:20,0,92.232.189.230,100,304,1,2021-08-16 11:50:21,R_1Du1t3jHqpc0TSP,,,,,51.1670074462890625,0.2382965087890625,anonymous,EN-GB,1,17,,,,,,,86,18.602,45.141,46.851,6,There have been many studies which show that foetus experience pain before 12 weeks.,3.956,9.272,10.535,3,25,81,5.866,14.162,15.162,3,31,40,4.696,10.989,12.18,4,30,78,4.844,9.174,10.522,3,56,30,6.931,11.451,13.229,3,71,71,4.792,12.782,14.316,7,1,100,7.857,12.201,13.397,3,100,100,7.116,11.548,12.717,3,100,100,6.191,11.599,13.014,3,49,50,7.195,11.056,12.476,3,53,53,10.398,14.671,15.049,3,42,44,5.841,12.008,13.711,3,35,69,0.457,8.967,10.975,4,0,100,6.664,10.81,12.276,3,100,100,5c4338d8a04c050001a0a876,5c4338d8a04c050001a0a876,611666eb61bb33529fc1877d,fact,ab
2021-08-16 11:39:40,2021-08-16 11:51:47,0,86.190.165.239,100,726,1,2021-08-16 11:51:47,R_3fxxENcQNs3h5xE,,,,,52.3636016845703125,-0.67889404296875,anonymous,EN-GB,1,,,,,,68,,31,66.983,69.317,90.415,2,"First off i dont agree with using animals for testing of products especially in the personal care category. However, in terms of biomedical developments I suppose there is a valid argument to test on animals first before risking the lives of humans. There are far more substantial risks when testing new developments on humans which could effect people with long term damage and even death. For safety it is only logical to test on the next closest living thing which unfortunately will be an animal. When developing any new biomedical research there will always be risks and even death before they get it right and safe to use and so testing will have to be carried out. Again i dont agree with testing on animals but i see no other way for testing to take place unless humans are willing to the risks.",4.901,6.426,8.368,2,66,1,8.093,10.302,11.925,2,33,68,6.436,8.373,9.368,2,33,70,3.449,5.275,6.381,2,68,98,7.256,9.326,11.57,2,0,97,3.299,5.119,7.415,2,67,31,4.719,7.241,8.211,2,76,98,3.742,6.963,8.265,3,100,99,6.492,9.271,11.145,2,66,35,8.502,10.083,11.439,2,35,67,4.143,6.457,8.526,2,32,99,3.716,6.358,7.42,2,3,99,4.898,6.907,7.931,2,68,30,7.795,11.324,12.216,3,99,99,5ebd5fa512c47d04402403da,5ebd5fa512c47d04402403da,611666eb61bb33529fc1877d,fact,br
2021-08-16 11:52:26,2021-08-16 11:57:47,0,86.169.229.43,100,320,1,2021-08-16 11:57:47,R_12eWWcZ6IxyHwi6,,,,,56.9745941162109375,-2.220703125,anonymous,EN-GB,1,,32,,,,,,12,43.678,46.39,47.195,2,"I don't think all surrogate mothers are necessarily being exploited. They could be paid by friends or other people they trust. However, I am not an expert on this issue, so I'm sure there are people being exploited as well.",8.441,10.175,10.74,2,32,0,4.52,6.647,7.52,2,41,19,4.971,6.827,7.623,2,15,71,3.279,6.727,7.473,3,9,22,5.337,7.825,8.497,5,82,76,7.707,12.224,13.026,2,77,44,8.644,11.172,12.231,2,79,64,5.086,8.726,9.448,3,66,36,2.324,4.943,5.47,5,100,100,3.365,7.981,8.912,5,98,81,4.426,5.506,6.053,2,96,88,8.244,9.7,10.356,2,73,59,4.516,6.329,6.895,2,73,45,11.9,13.363,14.279,2,65,18,5dab79a5525a7600139cd31e,5dab79a5525a7600139cd31e,611666eb61bb33529fc1877d,fact,su
2021-08-16 11:56:52,2021-08-16 12:03:27,0,90.253.99.192,100,395,1,2021-08-16 12:03:28,R_3Mzk1LnGdbPmngf,,,,,51.7639007568359375,-0.223602294921875,anonymous,EN-GB,1,,,,,,69,,18,14.459,16.915,127.916,2,I believe that the number of lives that could be saved due to medicine justifies the use of animal testing in this case. It is not justified for something like cosmetics which do not affect peoples lives. I am unsure however because I do not know enough about the issue to know whether animal testing is necessary to make sure a medicine is safe for humans or whether there are other methods that could be used.,4.09,10.667,11.901,4,58,62,3.889,6.402,7.809,3,80,40,3.86,5.91,7.25,4,15,90,4.769,6.579,7.322,2,80,72,8.687,8.687,10.1,1,,0,2.467,4.355,5.593,3,67,32,6.728,12.64,15.015,3,82,43,6.924,8.241,9.66,2,64,18,5.208,6.858,7.524,2,8,88,10.482,14.456,15.071,3,15,87,5.999,12.635,14.329,4,25,81,5.783,5.783,7.663,1,,0,4.047,6.034,7.469,3,82,22,8.317,8.317,9.682,1,,10,5fe1fa09c299b8ce3f65e680,5fe1fa09c299b8ce3f65e680,611666eb61bb33529fc1877d,fact,br
2021-08-16 12:02:30,2021-08-16 12:05:26,0,86.168.138.15,100,175,1,2021-08-16 12:05:26,R_3M5KZwwGHmlIQhM,,,,,53.047698974609375,-2.3780059814453125,anonymous,EN-GB,1,,,,,42,,,42,6.951,25.367,54.969,7,I think many individuals would find it awkward and degrading.,4.686,6.303,7.814,3,23,21,2.751,4.67,5.488,3,30,77,5.058,7.002,7.697,4,5,98,2.159,2.748,3.517,2,69,67,6.602,8.201,9.266,4,38,63,2.809,4.089,4.642,2,67,75,5.479,7.535,7.855,3,76,75,4.776,6.456,7.098,4,89,96,2.438,3.35,3.854,2,99,97,2.816,3.585,5.289,2,100,100,3.067,5.21,5.85,5,33,65,3.284,4.501,5.26,3,36,54,2.455,4.601,5.433,4,86,96,5.254,6.534,7.677,2,68,43,5c2fb1412c45d400014ae103,5c2fb1412c45d400014ae103,611666eb61bb33529fc1877d,fact,sa
2021-08-16 12:05:13,2021-08-16 12:09:04,0,86.5.224.3,100,231,1,2021-08-16 12:09:05,R_10oNkWiErGWfwQR,,,,,53.799896240234375,-1.5124969482421875,anonymous,EN-GB,1,,,,,,,59,82,15.775,33.897,51.173,5,16 year olds are generally sensible enough and have enough experience of how they are and how they feel to make decisions like this (subject to relevant safeguarding procedures for those who are vulnerable),9.151,13.437,15.009,3,76,46,0.116,7.694,8.052,4,38,75,5.401,7.094,7.789,2,5,100,6.457,7.882,8.451,2,100,100,3.091,4.919,5.566,3,100,100,3.35,8.821,9.371,3,73,81,4.6,7.71,8.162,3,58,82,9.872,11.33,12.09,2,100,100,14.13,14.13,15.006,1,0,52,4.677,6.542,7.205,2,0,100,2.631,3.798,4.686,2,0,100,3.76,5.362,6.055,2,100,100,6.481,7.891,8.473,2,66,77,4.82,6.736,7.462,2,0,100,5e6fbdb3292f7b57d7e0b3a7,5e6fbdb3292f7b57d7e0b3a7,611666eb61bb33529fc1877d,fact,pb
2021-08-16 12:06:42,2021-08-16 12:12:42,0,90.255.67.221,100,359,1,2021-08-16 12:12:42,R_3Pk1W2ZSZ97ntre,,,,,51.489501953125,-2.509002685546875,anonymous,EN-GB,1,,,48,,,,,45,21.469,38.22,47.435,6,"I believe all vaccines have some side effects, including the yearly flu vaccine we are recommended to take. However the benefits of having a vaccine whether is for covid, TB etc outweighs the side effects which are far easier to deal/cope with, than the disease itself.",7.309,9.435,11.033,2,33,69,6.793,8.421,9.451,2,40,68,7.073,9.145,10.157,2,44,70,4.15,6.128,7.289,2,64,61,9.951,14.643,15.006,3,38,62,3.849,5.517,6.537,2,33,64,6.705,9.459,10.476,2,95,85,7.826,9.342,10.416,2,59,68,0.085,0.085,1.027,1,,,13.405,13.405,15.006,1,66,60,6.499,8.189,9.273,2,35,71,4.772,8.946,9.819,3,30,87,6.472,8.7,9.608,2,43,70,8.618,12.501,13.53,3,97,88,5f6bbf853c5b7912907d36a9,5f6bbf853c5b7912907d36a9,611666eb61bb33529fc1877d,fact,va
2021-08-16 12:19:26,2021-08-16 12:22:00,0,31.124.150.185,100,153,1,2021-08-16 12:22:00,R_2tl1nCyOoT8QwKv,,,,,50.613800048828125,-3.4037017822265625,anonymous,EN-GB,1,,,24,,,,,77,4.152,60.507,61.34,9,vaccines have minimal side affects in a minimal amount of cases,0.957,2.398,3.025,3,73,91,0.746,3.375,3.8,4,69,85,1.014,5.248,6.01,7,79,83,0.755,1.588,2.342,2,74,81,0.565,2.863,3.54,4,69,85,0.532,2.536,3.137,4,70,88,5.435,8.134,8.843,5,88,88,1.212,2.055,2.923,2,83,83,0.537,2.758,3.637,4,77,86,0.655,1.641,2.365,2,74,79,1.017,1.896,2.589,2,77,77,0.774,2.631,3.394,3,70,72,1.068,3.243,4.037,4,78,67,0.764,3.718,4.472,6,79,85,5ee0dca1d30bbc4676dd601d,5ee0dca1d30bbc4676dd601d,611666eb61bb33529fc1877d,fact,va
2021-08-16 12:19:31,2021-08-16 12:25:06,0,82.69.57.69,100,334,1,2021-08-16 12:25:06,R_6yy1nFFWWaNnbfb,,,,,51.4326934814453125,-0.1692962646484375,anonymous,EN-GB,1,,,,,,,100,93,10.673,41.268,45.901,12,"Sometimes I believe that 20 is still not old enough. I think that teenagers need to truly experience more in life before making those decisions. For me I wanted to have a nose job due to a couple of comments during high school that made me insecure about it. But now, ever since coming to university I am the most confident person. My nose is my best feature and I am so glad I was not able to afford having a nose job earlier on in life",14.278,14.278,15.118,1,37,,5.178,7.801,8.866,7,45,15,4.212,7.968,8.493,2,10,86,3.216,10.332,11.006,10,75,32,0.191,8.244,9.017,4,77,83,3.4,6.054,6.309,4,12,55,0.223,6.32,7.011,3,100,95,8.319,12.501,13.546,3,86,87,3.344,5.107,5.889,4,96,90,12.07,14.228,14.884,4,20,85,3.963,5.599,6.456,2,11,80,9.148,11.982,12.505,5,77,79,4.87,7.631,8.334,7,19,66,13.3,13.3,15.107,1,21,,5f653145cf9ebe083ae46bcf,5f653145cf9ebe083ae46bcf,611666eb61bb33529fc1877d,fact,pb
2021-08-16 12:24:27,2021-08-16 12:30:06,0,82.12.102.27,100,338,1,2021-08-16 12:30:06,R_VXBZkEDukxRDCRb,,,,,53.5814971923828125,-2.17779541015625,anonymous,EN-GB,1,,,,0,,,,100,6.732,30.219,47.874,3,genetically modified speaks for itself - it's poison,7.108,11.065,12.488,2,0,74,10.016,12.849,14.383,2,0,88,7.976,11.448,12.826,2,100,100,3.917,6.22,7.609,2,0,100,7.896,9.546,11.008,2,73,76,5.693,8.527,10.044,3,0,100,6.438,8.253,9.831,2,100,100,3.859,5.635,6.795,2,100,100,3.916,5.662,7.449,2,100,100,10.33,12.299,13.516,2,100,100,4.461,5.999,7.469,2,100,100,6.815,8.236,9.227,2,68,68,9.924,12.601,13.959,2,0,100,9.45,13.072,14.727,2,100,100,5c5c9a127bca5b000167acb8,5c5c9a127bca5b000167acb8,611666eb61bb33529fc1877d,fact,gm
2021-08-16 12:32:29,2021-08-16 12:37:04,0,31.111.51.225,100,275,1,2021-08-16 12:37:04,R_79EC9kPYOohDt2F,,,,,57.145294189453125,-2.0944976806640625,anonymous,EN-GB,1,,,,,67,,,45,6.052,48.379,49.359,15,"Sexual release is a key part of the modern human condition. Disadvantage people should be helped to lead as normal a life as possible, even if it means government paid schemes that allow them to receive this.",1.963,7.121,8.55,3,32,68,1.487,5.133,5.821,3,21,70,2.13,6.297,6.201,5,0,96,1.8,5.007,5.629,3,100,100,0.662,8.013,9.441,6,93,67,3.268,6.329,7.669,3,100,69,2.984,4.877,6.104,2,,51,1.53,11.946,12.65,2,,,2.23,7.084,8.499,3,0,68,3.71,5.722,6.675,3,32,83,1.979,5.7,6.281,3,0,100,4.035,7.333,8.032,4,100,61,1.527,5.549,5.96,5,100,62,8.628,11.199,12.526,3,51,51,5e79e257db69a30124c8b504,5e79e257db69a30124c8b504,611666eb61bb33529fc1877d,fact,sa
2021-08-16 12:34:32,2021-08-16 12:41:18,0,94.3.77.12,100,406,1,2021-08-16 12:41:19,R_1LLJliq2maLpLRZ,,,,,51.276702880859375,0.1840057373046875,anonymous,EN-GB,1,,58,,,,,,26,21.233,42.486,78.464,4,"Surrogate mothers know the basis of what they're signing up for initially and should be informed about the potential hazards/risks of agreeing to the role - either through an informed professional or their own research. However, the potential for exploitation is high in situations like this and as it is something you cant easily back out of the risk of it getting worse is high. I am unsure on the protocols and measures in place in the UK to support surrogate mothers generally and in situations of exploitation.",0.345,12.422,13.057,6,68,28,7.574,14.386,15.016,5,59,21,1.939,5.205,6.023,4,1,100,3.61,4.755,5.911,2,100,100,3.659,5.686,6.736,3,80,61,2.511,3.658,4.325,2,0,100,4.059,10.895,11.995,3,63,79,5.511,8.989,9.912,3,51,27,2.105,5.291,6.054,4,16,88,6.096,8.821,9.655,2,29,78,5.645,7.655,8.439,3,0,100,3.018,5.403,6.499,3,58,23,2.613,5.842,6.836,3,0,91,4.822,9.627,10.397,5,15,83,60dc4efb2040b779f963369d,60dc4efb2040b779f963369d,611666eb61bb33529fc1877d,fact,su
2021-08-16 12:53:29,2021-08-16 12:58:00,0,5.69.219.59,100,270,1,2021-08-16 12:58:00,R_24uxNkFM2CAwzkK,,,,,53.9416961669921875,-1.4049072265625,anonymous,EN-GB,1,,,,,,86,,65,4.472,26.842,48.625,5,"It would be unsafe to not test on animals first, so we would be unable to develop safe biomedical things, however I'm not fully certain as ethically I can't be 100% on it.",4.335,5.681,6.859,2,67,16,5.373,6.868,8.148,2,36,41,3.581,4.999,6.601,2,62,73,2.489,3.455,4.664,2,96,84,6.537,7.426,8.666,2,42,31,4.252,6.716,7.665,2,82,67,5.156,6.831,15.008,2,100,100,3.975,4.899,6.053,2,67,68,3.684,5.038,8.556,2,6,87,3.927,7.479,12.82,3,59,31,3.66,5.286,6.59,2,0,76,8.413,9.758,12.759,2,33,68,3.963,5.156,6.129,2,40,40,7.496,10.326,15.013,2,100,100,60fd3ff8557e44e8a0d68934,60fd3ff8557e44e8a0d68934,611666eb61bb33529fc1877d,fact,br
2021-08-16 12:57:34,2021-08-16 13:01:02,0,77.86.31.242,100,208,1,2021-08-16 13:01:02,R_RVQh1vj8tYnlgrv,,,,,53.7427978515625,-0.2671966552734375,anonymous,EN-GB,1,2,,,,,,,81,5.042,45.438,46.107,8,a foetus is living tissue even shortly after conception.  I believe that it is capable of feeling shock an dpain as part of the living tissue of the mother,2.829,4.513,5.769,2,3,92,3.967,6.316,7.042,2,51,81,4.092,6.251,6.975,2,32,83,4.477,5.72,7.245,2,51,52,3.626,5.743,6.58,2,70,82,6.72,7.786,9.722,2,70,73,5.241,8.381,9.119,3,80,99,3.289,5.212,6.106,2,100,100,3.157,5.735,6.86,2,14,98,2.977,5.402,6.786,5,72,76,2.83,5.278,6.654,3,33,71,4.398,6.744,7.497,3,4,98,3.06,6.162,8.633,4,70,74,5.685,7.645,10.369,2,84,84,5f1beeacb55680420cfcae9e,5f1beeacb55680420cfcae9e,611666eb61bb33529fc1877d,fact,ab
2021-08-16 13:02:45,2021-08-16 13:07:54,0,92.40.192.151,100,309,1,2021-08-16 13:07:55,R_3HiyxObViVJcofL,,,,,51.49639892578125,-0.122406005859375,anonymous,EN-GB,1,,,,,,76,,76,27.354,65.087,69.629,5,I think animal testing is necessary to guarantee the safety of biomedical developments because we must first test on animals to see if they are safe for human trials. As an animal lover I am not comfortable with this but it is a necessary evil in order to protect human lives.,3.35,6.557,7.678,4,71,36,5.725,7.334,8.275,3,36,65,5.833,8.049,8.945,2,43,59,3.772,5.336,6.22,2,65,62,0.25,1.298,1.697,2,,,3.16,4.385,6.172,2,88,81,7.512,13.543,15.009,6,90,90,0,0,3.969,0,,,2.665,3.644,4.527,2,83,75,3.106,5.063,5.812,3,100,100,4.652,5.99,6.942,2,45,44,8.938,10.063,10.98,2,75,75,3.52,4.858,5.618,3,63,60,7.059,10.85,11.835,3,88,72,5b745e5224dc7900017e0d3e,5b745e5224dc7900017e0d3e,611666eb61bb33529fc1877d,fact,br
2021-08-16 12:56:23,2021-08-16 13:09:39,0,86.141.10.186,100,796,1,2021-08-16 13:09:39,R_qW9XzsGHHUVDkLD,,,,,51.635101318359375,-0.0041961669921875,anonymous,EN-GB,1,68,,,,,,,50,102.551,113.527,120.022,2,"The third Trimester  is the last period of time time leading to the birth. During this time the major organs develop fully including the brain , Lungs etc. I also believe that this has been shown by science.",5.859,7.755,15.012,2,72,70,14.569,14.569,15.02,1,67,,6.574,12.669,15.108,3,66,54,0.538,12.292,15.007,2,62,,13.358,14.976,15.015,2,52,,10.814,13.554,15.006,2,48,32,10.873,14.341,15.005,2,70,69,0.545,13.521,15.013,2,100,,10.354,12.62,15.117,2,82,71,11.137,13.734,15.106,2,79,53,9.256,12.858,14.023,2,33,33,11.46,13.6,15.11,2,61,33,11.555,14.045,15.012,3,57,42,0.009,13.475,15.117,2,49,,5f2a71325cf0cd26857dcca7,5f2a71325cf0cd26857dcca7,611666eb61bb33529fc1877d,fact,ab
2021-08-16 13:07:02,2021-08-16 13:12:13,0,151.230.144.234,100,310,1,2021-08-16 13:12:13,R_31GIkOP6HPiiRcf,,,,,52.068603515625,1.1443023681640625,anonymous,EN-GB,1,,,,,,,73,47,31.564,39.403,46.574,2,"I do not think that this should be allowed until someone is 18.  I believe people can change their minds, particularly teenagers do not know who or what they are, things can change, they can change and if something is irreversible then the damage is done.  At 18 they are adults and legally responsible for their own decisions, that is the time for them to choose what they do.  I believe this applies to transgender surgery and surgical enhancements like breast augmentation as well.  Sometimes it takes years to become comfortable in your own body and hormones need to settle down.",5.773,8.308,9.829,2,36,11,0.417,0.417,2.534,1,,,5.317,8.134,9.397,2,32,60,3.22,4.38,5.529,2,51,51,7.471,11.616,12.821,3,59,33,6.982,10.164,11.071,2,60,41,4.854,6.784,8.253,2,76,45,5.463,7.2,8.76,2,87,69,6.398,10.35,12.016,2,51,51,7.799,9.892,11.176,2,83,68,4.018,5.097,6.288,2,51,51,5.363,7.343,8.733,2,0,68,7.53,9.795,10.971,2,53,45,8.158,14.52,15.01,5,84,39,5ea1801717991602bbdf3eb6,5ea1801717991602bbdf3eb6,611666eb61bb33529fc1877d,fact,pb
2021-08-16 13:10:01,2021-08-16 13:14:04,0,92.9.243.30,100,243,1,2021-08-16 13:14:05,R_1ifWCLSQCQjtLvR,,,,,52.2848052978515625,-1.582794189453125,anonymous,EN-GB,1,,,,69,,,,60,5.844,9.784,100.443,4,OK to eat but unsure on lasting effects on regular intake,6.62,10.307,10.998,4,30,57,4.167,5.253,5.941,2,34,70,4.823,5.813,6.426,2,24,67,2.833,4.279,5.088,2,73,66,4.384,6.184,6.898,3,34,63,3.224,4.16,4.952,2,78,67,3.526,5.824,6.466,3,70,56,4.136,5.285,6.047,2,66,68,4.923,5.867,6.583,2,97,78,5.252,6.526,7.127,3,38,58,4.891,5.882,6.567,2,32,77,2.763,5.709,6.432,5,33,57,4.045,5.427,6.216,3,67,66,12.022,13.067,13.799,2,64,42,57509aade19ee9000680df04,57509aade19ee9000680df04,611666eb61bb33529fc1877d,fact,gm
2021-08-16 13:21:29,2021-08-16 13:25:26,0,86.185.55.102,100,236,1,2021-08-16 13:25:27,R_OiAcxh1YzEmi0N3,,,,,51.2122039794921875,-2.6504974365234375,anonymous,EN-GB,1,,33,,,,,,68,16.866,29.726,46.731,4,"Women enter into the agreement understanding the terms of a contract about it. However, a woman may not anticipate the physical and emotional ramifications of the pregnancy to know what conditions she should ask for in such a contract.",4.935,8.938,9.584,3,20,68,5.02,8.173,8.801,2,42,45,3.53,5.622,6.322,2,30,85,4.17,6.177,6.918,2,43,51,2.106,4.735,5.479,2,59,44,3.895,5.651,6.423,2,81,83,2.679,7.984,8.663,3,61,70,4.244,6.893,7.691,2,58,38,3.305,7.176,8.37,2,64,29,4.194,6.328,7.58,2,25,96,4.07,5.574,6.781,2,61,32,5.54,7.287,7.9,2,72,62,3.042,5.138,5.828,2,72,80,9.812,12.764,13.526,3,31,64,5cc45f90155841001b26c2b7,5cc45f90155841001b26c2b7,611666eb61bb33529fc1877d,fact,su
2021-08-16 13:11:30,2021-08-16 13:25:27,0,88.97.36.118,100,837,1,2021-08-16 13:25:27,R_3O7yavsLbrRNk5y,,,,,50.9972991943359375,-2.088592529296875,anonymous,EN-GB,1,,,7,,,,,100,193.768,203.49,205.925,4,"Every year worldwide millions of people, both adults and children have vaccines.  Some people do experience mild side effects which are a normal sign of a developing immune response and which pass after a few hours.  Severe side effects are extremely rare, and these side effects cannot always be attributed to the vaccine; sufferers often have pre-existing conditions.",7.274,9.299,10.531,2,50,51,6.005,7.681,8.44,2,28,76,6.353,9.154,11.196,2,5,100,2.663,4.125,4.804,2,100,100,10.085,12.288,12.991,2,35,68,3.501,5.448,6.127,2,22,77,10.223,13.463,14.064,2,85,69,6.392,9.035,9.692,2,27,76,2.601,4.12,4.99,2,0,100,5.549,9.622,11.035,3,0,100,4.564,6.24,6.976,2,0,100,5.382,7.744,8.514,2,0,100,5.19,9.442,10.687,2,20,76,8.972,11.571,12.713,2,100,100,60aa6c8804d2aae2b7cce9d5,60aa6c8804d2aae2b7cce9d5,611666eb61bb33529fc1877d,fact,va
2021-08-16 13:22:54,2021-08-16 13:28:44,0,151.226.185.200,100,349,1,2021-08-16 13:28:44,R_28NaLvtjIwt6x72,,,,,53.6968994140625,-2.30389404296875,anonymous,EN-GB,1,,,,,60,,,35,42.485,63.15,64.476,3,"I think it makes sense that paid sexual assistance would help disabled individuals because certain things are much less accessible to them, especially when they are often expected to pay costs that the average person without a disability does not have to. However, I'm not very confident as ""paid sexual assistance"" is somewhat of a vague phrase, and so might not encompass the needs of all individuals.",6.86,8.95,10.264,2,42,21,6.538,9.681,10.952,2,48,0,3.597,6.944,7.827,3,8,82,3.57,5.629,6.572,2,86,62,6.13,9.355,10.208,2,65,56,3.649,5.899,6.785,2,20,44,5.8,10.07,10.713,3,61,58,3.042,5.113,6.499,2,72,33,3.363,5.667,6.57,2,12,89,7.019,9.978,10.998,3,50,8,1.823,5.549,6.439,3,18,60,9.501,11.114,12.729,2,60,32,3.23,5.102,6.102,2,7,84,6.584,8.551,9.9,2,42,36,604fbc0854a71f2c363ed81c,604fbc0854a71f2c363ed81c,611666eb61bb33529fc1877d,fact,sa
2021-08-16 13:28:28,2021-08-16 13:32:48,0,94.175.93.162,100,259,1,2021-08-16 13:32:49,R_Xjj4Q62UkIAtARP,,,,,52.4167022705078125,-1.9167022705078125,anonymous,EN-GB,1,,,,100,,,,100,13.435,16.232,47.258,3,"genetically modified crops are perfectly fit for human consumption, the changes made do not affect people at all and is just for resilience from virus/bacteria and aesthetic purposes ",8.219,10.095,11.531,2,94,87,2.909,5.115,5.853,2,1,100,4.624,7.227,8.815,3,0,100,2.755,8.262,9.298,4,100,100,5.03,9.338,11.058,5,0,100,2.963,5.881,7.242,3,100,100,9.648,12.865,14.449,3,73,100,2.535,6.641,8.084,4,100,99,4.04,5.799,7.013,2,31,100,5.801,7.227,9.651,2,0,100,2.943,7.659,8.379,3,0,100,2.57,6.081,7.671,3,0,100,1.958,4.631,6.46,3,100,98,9.126,11.657,12.987,2,4,95,60fd3c697434801d922cd2bf,60fd3c697434801d922cd2bf,611666eb61bb33529fc1877d,fact,gm
